,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,title,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,industry_to_mean_f0,industry_to_mean_f1,industry_to_mean_f2,industry_to_mean_f3,industry_to_mean_f4,issue_date_month,issue_date_year,issue_date_dayofweek,earliesCreditMon,earliesCreditYear,isDefault
6438,21243.18182,5,19.327,452.26,4,5,7,2,0,2,0,782,15,19.50545455,4,613.6363636,767.0454545,18,0,0.0,16759.07692,54.36923077,0,0,0,7.0,0.0,9.0,29.0,17.0,2,2689,537.8,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,2,2014,5,8,2001,1
6439,12272.72727,5,9.93,318.19,2,2,3,10,1,0,0,494,19,16.39,0,650.0,758.3333333,9,0,0.0,20962.0,66.92307692,0,0,0,7.0,0.0,4.0,9.0,6.0,5,4637,463.7,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,7,2017,5,12,2001,0
6440,28636.36364,5,16.99,869.66,4,2,2,8,1,1,0,143,8,18.51,0,736.3636364,797.7272727,13,0,0.0,24168.46154,45.98461538,1,0,0,9.0,0.0,5.0,15.0,8.0,0,0,0.0,5.689785624211853,0.0012610340479192938,8.455233291298866,14.557377049180328,8.064312736443885,6,2014,6,3,2001,0
6441,6725.0,3,17.86,242.66,4,0,0,0,1,2,5,622,7,16.96363636,0,604.5454545,755.6818182,6,0,0.0,10133.07692,74.41538462,1,0,6,3.0,0.0,5.0,5.0,4.0,0,92,9.2,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,4,2015,2,7,2001,0
6442,10000.0,3,10.384,320.05,2,4,11,9,0,0,0,557,7,14.67818182,0,589.0909091,687.2727273,8,0,0.0,10961.53846,30.46153846,1,0,0,5.0,0.0,7.0,6.0,5.0,3,1686,337.2,5.626609442060086,0.0,8.306866952789699,14.534334763948499,7.944206008583691,12,2017,4,1,2001,0
6443,15000.0,5,12.683,330.12,2,4,12,3,1,0,0,157,8,14.91272727,0,695.0,810.8333333,12,0,0.0,10067.0,55.89230769,0,0,0,4.0,0.0,16.0,10.0,7.0,0,0,0.0,5.6106719367588935,0.0,8.130434782608695,13.871541501976285,7.664031620553359,7,2015,2,9,2001,0
6444,10300.0,3,21.417,380.01,4,2,4,6,1,1,0,48,10,26.73,0,604.5454545,705.3030303,15,1,1.0,11699.07692,63.0,0,0,0,10.0,0.0,4.0,28.0,14.0,0,0,0.0,5.559602649006623,0.0,8.182119205298013,14.95364238410596,8.135761589403973,4,2014,1,10,1994,0
6445,12000.0,5,13.44,275.75,3,0,0,0,1,1,0,390,13,10.68,0,572.7272727,668.1818182,15,1,0.0,7685.538462,41.76923077,0,0,0,5.0,0.0,9.0,20.0,12.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,1,2016,4,10,2001,0
6446,10775.0,3,8.01,342.15,1,4,0,5,0,0,4,232,13,22.75454545,0,681.8181818,795.4545455,9,0,0.0,19200.92308,24.36923077,0,0,4,4.0,0.0,9.0,14.0,9.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,1,2014,2,8,1994,0
6447,14181.81818,3,12.254,393.67,2,4,0,2,0,2,0,793,33,20.26,1,780.0,845.0,15,1,0.0,9489.846154,30.04615385,1,0,40130,7.0,0.0,22.0,23.0,16.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,1,2013,1,12,1993,0
6448,9900.0,3,16.14,348.74,3,0,9,7,0,1,4,166,8,39.22,0,741.8181818,865.4545455,14,0,0.0,110611.1538,68.9,0,0,4,9.0,0.0,9.0,15.0,9.0,0,0,0.0,5.804878048780488,0.0,8.804878048780488,14.315040650406504,7.693089430894309,7,2018,6,6,2001,0
6449,18159.09091,3,14.31,685.71,3,4,1,0,1,2,4,141,13,13.76363636,0,585.0,633.75,19,1,1.0,24113.07692,33.16923077,0,0,4,8.0,0.0,3.0,23.0,16.0,0,0,0.0,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,2,2015,6,4,1993,0
6450,19854.54545,3,5.32,505.93,1,5,0,2,1,1,0,443,22,4.4,1,741.8181818,803.6363636,7,1,1.0,18387.69231,54.6,0,0,0,2.0,1.0,8.0,15.0,6.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,4,2016,4,11,1994,0
6451,16363.63636,3,8.253,637.58,2,4,1,0,1,2,4,744,11,27.00909091,1,548.1818182,639.5454545,10,1,0.0,39121.15385,80.0,1,0,4,8.0,0.0,19.0,18.0,12.0,0,0,0.0,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,5,2015,4,7,1993,0
6452,9090.909091,5,12.69,225.95,3,0,3,5,0,0,0,585,27,20.29090909,1,560.4545455,700.5681818,10,0,0.0,11140.76923,74.4,0,0,0,2.0,0.0,9.0,8.0,4.0,0,0,0.0,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,8,2015,5,8,2001,0
6453,8181.818182,3,8.18,314.2,2,4,13,10,0,1,0,111,8,17.71636364,0,600.0,700.0,15,0,0.0,8635.0,37.69230769,1,0,0,5.0,0.0,8.0,16.0,7.0,0,0,0.0,5.748987854251012,0.0,8.129554655870445,14.368421052631579,8.101214574898785,10,2015,3,3,2001,0
6454,16363.63636,5,8.998,305.44,2,4,0,0,0,1,4,324,10,8.16,0,807.2727273,874.5454545,7,0,0.0,20328.46154,49.03846154,0,0,4,3.0,0.0,1.0,10.0,8.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,11,2015,6,3,2001,1
6455,26000.0,5,24.365,609.5,5,4,6,0,0,2,1,92,18,5.195454545,1,630.0,735.0,13,0,0.0,311.0,1.076923077,0,0,1,2.0,0.0,7.0,27.0,8.0,0,0,0.0,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,8,2014,4,7,1970,0
6456,22590.90909,3,13.779,865.22,3,1,12,10,1,2,0,9,7,18.13909091,0,618.1818182,721.2121212,12,0,0.0,25188.0,83.30769231,0,0,0,7.0,0.0,8.0,15.0,4.0,0,0,0.0,5.6106719367588935,0.0,8.130434782608695,13.871541501976285,7.664031620553359,2,2016,0,6,1988,0
6457,5727.272727,3,4.788,210.81,1,1,7,0,1,0,0,221,8,19.78181818,0,715.0,834.1666667,10,0,0.0,12080.76923,31.23076923,0,0,0,4.0,0.0,7.0,12.0,7.0,0,0,0.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,1,2016,4,9,1996,0
6458,9163.636364,3,12.837,277.68,2,5,7,10,0,0,0,35,14,3.172727273,1,741.8181818,927.2727273,5,0,0.0,4435.846154,37.8,0,0,0,3.0,0.0,4.0,6.0,4.0,0,0,0.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,7,2014,1,3,2001,1
6459,28625.0,3,11.176,925.81,2,4,6,8,1,2,4,370,13,21.02,0,627.2727273,679.5454545,32,0,0.0,43584.92308,70.86153846,1,0,4,15.0,0.0,4.0,57.0,35.0,0,0,0.0,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,1,2013,1,2,1999,1
6460,10909.09091,5,13.545,285.8,3,4,0,4,0,2,5,405,2,16.30636364,0,636.3636364,689.3939394,11,0,0.0,23263.84615,120.6153846,0,0,6,2.0,0.0,14.0,11.0,10.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,5,2017,0,9,2001,0
6461,26181.81818,3,7.89,750.86,1,4,8,4,1,2,0,157,8,0.981818182,0,829.0909091,898.1818182,4,0,0.0,1525.0,8.076923077,1,0,0,3.0,0.0,1.0,4.0,3.0,0,0,0.0,5.608303249097473,0.0,8.359205776173285,13.971119133574007,7.870036101083032,7,2015,2,9,2001,0
6462,5727.272727,3,4.788,210.81,1,0,1,0,0,0,0,204,24,15.39090909,0,770.0,834.1666667,7,0,0.0,6763.846154,25.29230769,0,0,0,2.0,0.0,3.0,7.0,5.0,0,0,0.0,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,5,2016,6,1,2001,0
6463,23636.36364,5,16.99,496.95,4,4,1,1,0,1,0,340,14,12.37090909,0,730.9090909,852.7272727,17,0,0.0,8056.461538,42.21538462,0,0,0,6.0,0.0,13.0,8.0,3.0,0,0,0.0,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,7,2016,4,9,2001,0
6464,14654.54545,3,7.777,383.28,1,0,6,5,1,0,0,225,18,14.26,0,745.0,807.0833333,31,0,0.0,10842.69231,11.81538462,0,0,0,4.0,0.0,42.0,10.0,7.0,0,0,0.0,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,8,2017,1,6,2001,0
6465,26181.81818,3,10.087,1020.13,2,0,5,1,0,2,0,188,23,8.705454545,0,568.6363636,710.7954545,5,0,0.0,3670.153846,67.5,1,0,0,1.0,0.0,5.0,18.0,12.0,0,0,0.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,8,2015,5,1,1996,1
6466,27272.72727,5,15.05,595.41,3,4,4,3,0,0,0,491,30,25.63636364,0,763.6363636,890.9090909,18,0,0.0,48122.30769,45.32307692,0,0,0,10.0,0.0,5.0,22.0,12.0,0,0,0.0,5.559602649006623,0.0,8.182119205298013,14.95364238410596,8.135761589403973,12,2017,4,8,1998,0
6467,22036.36364,5,8.9,418.34,1,5,5,5,0,2,0,344,2,18.5,0,663.6363636,718.9393939,17,0,0.0,35408.07692,29.1,0,0,1619,8.0,0.0,10.0,16.0,14.0,0,0,0.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,8,2013,3,11,1983,1
6468,11200.0,3,10.725,360.08,2,4,4,2,1,0,4,466,36,8.320909091,0,631.8181818,789.7727273,15,0,0.0,27478.15385,40.0,0,0,4,7.0,0.0,7.0,27.0,20.0,0,0,0.0,5.559602649006623,0.0,8.182119205298013,14.95364238410596,8.135761589403973,2,2016,0,10,2001,1
6469,16363.63636,3,13.189,664.2,2,3,7,10,1,0,2,372,30,1.89,0,747.2727273,871.8181818,29,0,0.0,2361.230769,32.8,0,0,5,6.0,0.0,23.0,13.0,3.0,0,0,0.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,8,2017,1,10,1998,0
6470,5454.545455,3,16.841,208.91,3,2,10,1,2,2,0,164,20,23.34272727,0,670.0,725.8333333,5,0,0.0,3776.538462,42.55384615,0,0,0,2.0,0.0,5.0,18.0,11.0,0,0,0.0,5.842293906810036,0.0035842293906810036,8.698924731182796,14.172043010752688,7.921146953405018,7,2013,0,12,2000,1
6471,5727.272727,3,15.939,240.92,3,0,11,10,0,0,0,544,20,18.10909091,0,544.0909091,589.4318182,13,1,1.0,3480.923077,42.9,0,0,0,3.0,0.0,15.0,17.0,10.0,0,0,0.0,5.626609442060086,0.0,8.306866952789699,14.534334763948499,7.944206008583691,8,2014,4,1,1995,1
6472,6545.454545,3,11.99,199.26,2,3,0,4,2,0,5,552,0,10.26545455,0,544.0909091,589.4318182,4,0,0.0,8762.0,68.58461538,0,0,6,2.0,0.0,6.0,3.0,2.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,2,2018,3,9,1998,0
6473,5400.0,3,14.049,188.81,4,4,11,0,0,2,0,97,12,13.12363636,0,568.6363636,616.0227273,6,2,0.0,12849.84615,94.96153846,1,0,0,4.0,0.0,2.0,4.0,4.0,0,0,0.0,5.626609442060086,0.0,8.306866952789699,14.534334763948499,7.944206008583691,5,2015,4,10,2001,1
6474,8750.0,3,15.61,305.95,4,4,12,10,1,2,0,362,35,27.14,0,685.0,856.25,11,0,0.0,15218.0,87.8,1,0,0,6.0,0.0,70.0,13.0,6.0,0,0,0.0,5.6106719367588935,0.0,8.130434782608695,13.871541501976285,7.664031620553359,5,2015,4,7,2001,0
6475,35454.54545,5,11.511,679.38,3,0,5,7,2,1,3,19,14,11.68,1,645.4545455,699.2424242,11,0,0.0,8452.615385,32.4,0,0,3,2.0,0.0,9.0,18.0,5.0,0,0,0.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,9,2016,3,1,2001,1
6476,7090.909091,3,11.165,194.03,2,4,1,6,1,0,0,19,14,8.083636364,0,725.4545455,906.8181818,15,0,0.0,3891.923077,43.84615385,1,0,0,2.0,0.0,22.0,6.0,4.0,0,0,0.0,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,7,2014,1,1,2000,0
6477,10909.09091,3,6.651,310.56,1,0,3,0,0,0,0,512,21,10.5,0,631.8181818,737.1212121,13,0,0.0,9018.0,12.11538462,0,0,0,7.0,0.0,0.0,19.0,10.0,0,2929,0.0,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,2,2016,0,7,1984,0
6478,9090.909091,3,7.667,308.64,1,4,9,5,0,0,0,282,7,24.7,0,758.1818182,947.7272727,7,0,0.0,25188.0,90.23076923,0,0,0,4.0,0.0,10.0,10.0,8.0,0,0,0.0,5.804878048780488,0.0,8.804878048780488,14.315040650406504,7.693089430894309,4,2016,4,8,2000,1
6479,10909.09091,3,8.991,387.15,2,1,1,1,0,0,0,553,27,15.25454545,0,736.3636364,797.7272727,11,0,0.0,14920.38462,102.9230769,1,0,0,6.0,0.0,9.0,6.0,4.0,1,830,0.0,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,7,2015,2,4,2001,1
6480,2045.454545,3,8.991,80.66,2,4,6,4,1,0,0,500,27,13.96363636,0,613.6363636,715.9090909,7,1,1.0,1772.615385,18.3,0,0,0,2.0,0.0,12.0,15.0,7.0,2,1182,0.0,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,3,2015,6,12,1995,1
6481,9454.545455,3,14.498,270.25,3,0,1,6,1,1,0,460,27,25.30909091,0,730.9090909,852.7272727,11,0,0.0,4831.0,33.23076923,1,0,0,5.0,0.0,6.0,21.0,12.0,3,823,164.6,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,11,2015,6,12,1991,1
6482,27300.0,5,27.801,898.23,7,0,0,0,0,1,0,70,32,25.73636364,0,747.2727273,809.5454545,24,0,0.0,34805.53846,61.75384615,0,0,0,10.0,0.0,34.0,15.0,9.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,6,2017,3,8,2001,1
6483,7272.727273,3,16.99,285.19,4,4,6,2,2,2,0,96,17,28.4,1,548.1818182,639.5454545,11,0,0.0,6801.846154,50.50769231,1,0,0,6.0,0.0,2.0,13.0,6.0,3,1540,154.0,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,8,2015,5,5,2001,0
6484,31818.18182,5,21.06,994.73,5,4,5,6,2,2,0,566,30,27.77,0,665.0,775.8333333,13,0,0.0,29367.69231,68.2,1,0,38,7.0,0.0,13.0,20.0,15.0,4,13835,2767.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,12,2013,6,12,2001,0
6485,16363.63636,3,12.591,512.6,3,0,0,0,1,2,0,451,36,4.672727273,0,685.0,799.1666667,3,0,0.0,11982.69231,76.06153846,1,0,0,3.0,0.0,0.0,8.0,7.0,3,5730,573.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,9,2015,1,12,2001,0
6486,4363.636364,3,12.639,158.27,2,4,9,2,1,0,4,386,19,20.32363636,0,650.0,758.3333333,17,0,0.0,13739.0,61.5,0,0,4,5.0,0.0,13.0,8.0,4.0,0,840,0.0,5.804878048780488,0.0,8.804878048780488,14.315040650406504,7.693089430894309,4,2017,5,10,2001,0
6487,29886.36364,5,15.102,813.15,3,3,6,3,0,2,0,97,12,12.90909091,2,552.2727273,690.3409091,21,0,0.0,8221.0,64.89230769,1,0,32952,3.0,0.0,29.0,17.0,13.0,1,4857,971.4,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,9,2013,6,12,2001,0
6488,44465.90909,5,16.99,934.88,4,0,12,10,0,2,0,135,33,22.85181818,0,650.0,758.3333333,16,0,0.0,28141.0,48.3,0,0,0,8.0,0.0,9.0,18.0,10.0,4,8534,2560.2,5.6106719367588935,0.0,8.130434782608695,13.871541501976285,7.664031620553359,7,2016,4,4,2000,1
6489,1000.0,3,12.001,32.7,2,0,2,10,0,2,5,58,17,25.66,0,560.4545455,607.1590909,8,0,0.0,7605.230769,43.75384615,0,0,6,3.0,0.0,10.0,9.0,3.0,3,259,0.0,5.689785624211853,0.0012610340479192938,8.455233291298866,14.557377049180328,8.064312736443885,8,2017,1,3,2000,0
6490,3950.0,3,18.81,141.03,3,2,1,8,1,2,9,197,4,21.30545455,0,600.0,700.0,7,0,0.0,18524.0,101.7692308,0,0,10,5.0,0.0,7.0,8.0,6.0,3,1644,164.4,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,11,2013,4,1,2000,0
6491,22000.0,5,14.049,530.45,4,4,0,5,0,2,0,282,7,33.35,0,660.0,715.0,25,0,0.0,38136.0,51.96923077,1,0,0,10.0,0.0,27.0,24.0,11.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,4,2015,2,5,2001,1
6492,19854.54545,3,5.852,505.93,1,1,2,0,2,1,4,757,15,11.34818182,0,695.0,752.9166667,11,2,0.0,19982.76923,50.50769231,0,0,4,7.0,0.0,3.0,14.0,8.0,1,4613,461.3,5.689785624211853,0.0012610340479192938,8.455233291298866,14.557377049180328,8.064312736443885,10,2015,3,3,1988,0
6493,2375.0,3,21.109,87.29,5,4,10,10,1,2,5,246,36,19.58,1,680.0,850.0,8,0,0.0,1552.615385,31.23076923,1,0,6,5.0,1.0,7.0,5.0,3.0,0,0,0.0,5.842293906810036,0.0035842293906810036,8.698924731182796,14.172043010752688,7.921146953405018,9,2015,1,11,1993,1
6494,8181.818182,3,11.67,330.57,2,4,1,5,0,1,0,324,10,22.61454545,2,544.0909091,634.7727273,13,0,0.0,8446.153846,34.43076923,0,0,0,8.0,0.0,10.0,18.0,12.0,3,2142,428.4,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,7,2014,1,1,1989,0
6495,11818.18182,3,19.42,368.69,4,0,5,0,2,2,4,741,13,23.78181818,1,600.0,750.0,13,0,0.0,22353.0,46.1,1,0,4,11.0,0.0,1.0,15.0,11.0,3,2862,0.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,5,2018,1,2,2001,0
6496,18181.81818,5,14.685,458.66,3,1,1,0,2,1,0,509,0,22.01454545,0,790.9090909,856.8181818,15,0,0.0,18498.46154,54.73846154,0,0,0,6.0,0.0,10.0,24.0,19.0,5,4652,465.2,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,7,2014,1,11,1990,0
6497,8181.818182,5,17.991,264.89,4,0,7,10,0,2,0,13,10,20.28,0,568.6363636,616.0227273,8,1,1.0,3756.0,52.8,0,0,0,4.0,0.0,8.0,5.0,3.0,3,4027,805.4,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,12,2016,3,8,2001,1
6498,15000.0,3,5.32,451.73,1,4,2,0,2,0,4,528,22,14.94,0,796.3636364,862.7272727,11,1,0.0,14889.23077,36.5,1,0,4,3.0,0.0,6.0,28.0,19.0,2,3669,733.8,5.689785624211853,0.0012610340479192938,8.455233291298866,14.557377049180328,8.064312736443885,12,2015,1,2,1976,1
6499,16634.09091,3,21.989,523.01,4,0,12,0,1,2,0,84,19,17.17363636,0,560.4545455,700.5681818,10,0,0.0,8949.230769,36.6,1,0,0,8.0,0.0,11.0,9.0,8.0,3,5583,1116.6,5.6106719367588935,0.0,8.130434782608695,13.871541501976285,7.664031620553359,5,2016,6,11,2001,0
6500,17727.27273,5,7.88,193.6,1,4,0,9,0,1,2,414,0,4.690909091,0,785.0,981.25,11,0,0.0,1530.0,1.3,1,0,14607,5.0,0.0,7.0,13.0,7.0,4,4803,960.6,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,5,2010,5,9,1996,1
6501,5454.545455,3,11.53,197.95,2,0,10,10,1,2,0,412,13,22.29818182,0,796.3636364,862.7272727,15,0,0.0,24268.84615,94.84615385,1,0,0,13.0,0.0,1.0,20.0,13.0,1,2282,456.4,5.842293906810036,0.0035842293906810036,8.698924731182796,14.172043010752688,7.921146953405018,9,2015,1,5,1995,0
6502,28636.36364,5,19.536,884.21,4,3,7,7,1,2,0,177,26,30.08,3,752.7272727,815.4545455,14,0,0.0,37626.61538,53.63076923,1,0,0,6.0,0.0,9.0,11.0,9.0,0,0,0.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,10,2013,1,2,2000,0
6503,26959.09091,5,18.205,810.95,4,2,3,7,1,2,0,19,14,26.8,0,665.0,775.8333333,12,0,0.0,49807.69231,103.6153846,1,0,0,11.0,0.0,0.0,12.0,11.0,0,14940,4482.0,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,3,2015,6,7,2001,1
6504,5909.090909,3,9.891,212.78,2,4,12,6,1,0,0,668,9,23.99727273,0,631.8181818,737.1212121,8,0,0.0,8630.461538,44.8,1,0,0,5.0,0.0,4.0,8.0,4.0,3,1707,512.1,5.6106719367588935,0.0,8.130434782608695,13.871541501976285,7.664031620553359,7,2014,1,9,2001,1
6505,8000.0,3,10.637,256.9,2,0,6,2,1,2,0,752,11,16.02545455,1,747.2727273,809.5454545,17,0,0.0,7655.769231,43.10769231,1,0,38,2.0,0.0,13.0,18.0,5.0,3,1649,164.9,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,12,2013,6,11,2000,0
6506,8400.0,3,12.303,261.94,3,4,0,0,0,1,0,212,7,20.52,1,680.0,793.3333333,10,0,0.0,578.0769231,4.246153846,1,0,0,3.0,0.0,4.0,12.0,9.0,3,499,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,11,2015,6,6,2001,1
6507,21818.18182,3,13.11,674.94,2,0,0,3,1,2,3,123,12,14.70545455,0,631.8181818,737.1212121,7,0,0.0,25335.69231,78.7,1,0,59617,5.0,0.0,7.0,13.0,7.0,1,9835,2950.5,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,4,2012,6,10,2001,1
6508,24000.0,5,12.582,511.68,3,0,6,0,0,1,0,17,13,6.063636364,1,736.3636364,797.7272727,6,0,0.0,25497.23077,92.8,0,0,0,3.0,0.0,3.0,13.0,8.0,1,8225,0.0,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,8,2014,4,4,1998,1
6509,10000.0,5,15.05,238.17,3,4,1,5,0,1,0,188,23,18.68727273,0,631.8181818,789.7727273,6,1,1.0,6911.692308,51.11538462,0,0,0,2.0,0.0,11.0,4.0,2.0,3,3684,0.0,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,2,2018,3,10,2001,1
6510,16363.63636,3,12.49,668.98,2,4,0,7,0,1,0,359,43,19.30909091,1,710.0,769.1666667,20,0,0.0,18169.61538,34.26923077,0,0,0,5.0,0.0,13.0,30.0,18.0,3,2957,295.7,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,9,2014,0,6,2001,0
6511,2300.0,3,13.67,78.25,3,0,7,10,0,2,4,12,9,31.51,1,695.0,868.75,9,0,0.0,35212.15385,85.47692308,0,0,4,6.0,0.0,6.0,10.0,6.0,0,1073,214.6,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,11,2015,6,1,1988,0
6512,4363.636364,3,11.44,131.79,2,3,5,8,0,1,2,203,30,28.53636364,0,572.7272727,620.4545455,16,0,0.0,31600.15385,72.5,1,0,5,10.0,0.0,3.0,22.0,12.0,3,893,178.6,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,1,2015,3,8,1999,1
6513,7090.909091,3,16.61,208.29,3,2,2,3,1,1,0,103,36,26.73,0,564.5454545,611.5909091,24,1,1.0,13311.92308,20.30769231,0,0,26534,12.0,0.0,8.0,53.0,17.0,0,0,0.0,5.689785624211853,0.0012610340479192938,8.455233291298866,14.557377049180328,8.064312736443885,11,2013,4,5,1991,1
6514,13350.0,5,21.692,351.62,4,1,3,9,0,2,0,195,38,14.18,1,680.0,736.6666667,11,1,1.0,21020.46154,68.70769231,0,0,70,7.0,0.0,0.0,15.0,13.0,4,417,41.7,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,6,2013,5,7,1998,1
6515,5625.0,3,10.251,226.36,2,0,0,1,1,1,0,33,22,22.25454545,0,769.0909091,897.2727273,12,1,1.0,7955.0,48.13846154,0,0,0,5.0,0.0,6.0,10.0,3.0,0,2061,412.2,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,4,2017,5,4,1996,0
6516,1090.909091,3,10.395,33.0,2,0,6,10,2,1,3,146,23,16.38181818,1,763.6363636,890.9090909,11,0,0.0,7833.0,46.84615385,0,0,3,3.0,0.0,10.0,16.0,7.0,0,154,30.8,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,7,2018,6,11,2001,0
6517,15393.18182,3,11.331,436.3,3,4,7,0,1,2,4,514,13,26.49090909,0,572.7272727,668.1818182,14,0,0.0,19903.69231,71.30769231,0,0,4,7.0,0.0,2.0,27.0,15.0,3,2341,234.1,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,11,2015,6,3,1977,1
6518,8538.636364,3,22.0,268.51,4,5,0,0,0,1,4,102,26,26.59909091,1,736.3636364,797.7272727,8,0,0.0,23536.61538,79.47692308,0,0,4,5.0,0.0,17.0,27.0,22.0,3,2957,887.1,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,6,2017,3,9,2000,0
6519,10000.0,3,11.99,332.1,3,0,0,5,1,1,0,167,8,14.10545455,0,600.0,650.0,14,0,0.0,19768.84615,81.6,0,0,0,6.0,0.0,13.0,15.0,13.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,2,2016,0,6,2001,0
6520,16800.0,3,7.029,514.07,1,4,13,3,0,0,4,496,27,23.20909091,0,812.7272727,948.1818182,9,0,0.0,27587.30769,66.0,1,0,4,2.0,0.0,8.0,6.0,4.0,0,67,13.4,5.748987854251012,0.0,8.129554655870445,14.368421052631579,8.101214574898785,5,2015,4,7,1994,1
6521,2500.0,3,7.191,78.33,1,4,3,9,1,0,3,123,12,13.30909091,0,681.8181818,852.2727273,5,0,0.0,1951.384615,23.26153846,0,0,3,2.0,0.0,8.0,3.0,1.0,3,929,185.8,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,11,2016,1,1,2001,0
